call_id,call_title,closing_date,closing_year,archive_state,relevance_group,applicant_layer,parent_master_id,primary_sector,secondary_sectors,detail_url,last_verified_at,warnings,blockers
dst_call_8c95cd625719dd50dedd,India-Uzbekistan Joint Call for Proposals-2019,14/02/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-uzbekistan-joint-call-proposals-2019,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_45498d9bae2058eebd67,Announcement Call for PURSE 2021,13/12/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/announcement-call-purse-2021,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e3168b10e9e94197d508,DST-NWO Joint Indo-Dutch call on Water Disaster management,13/06/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-nwo-joint-indo-dutch-call-water-disaster-management,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_95a096c417898ca1c67a,Indo-German Science & Technology Centre (IGSTC) Announces Call for Grant Applications for Indo-German R & D Partnership on research projects with industrial relevance.,13/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-german-science-technology-centre-igstc-announces-call-grant-applications-indo,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f5f8f4b8903c4cfde522,DST-Accelerating CCUS Technologies (ACT4) Call and Indian Funding Guidelines,12/09/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-accelerating-ccus-technologies-act4-call-and-indian-funding-guidelines,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_4973e05f43046981c31b,Call for proposal for conducting DST-NGP Geo Innovation Challenge Program and Summer/ Winter Schools in Geospatial Science and Technology,12/08/2023,2023,QUALIFIED_WITH_WARNINGS,REVIEW_REQUIRED,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/call-proposal-conducting-dst-ngp-geo-innovation-challenge-program-and-summer-winter,,Parent programme is unresolved. | Last verification date is not recorded.,
dst_call_b0a7d2cf207b2164d45d,DST NWO Joint Indo Dutch Call on Cleaning Ganga and Agri Water,12/05/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-nwo-joint-indo-dutch-call-cleaning-ganga-and-agri-water,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_6130c1b4aadbc9aae05c,"Call for Pre-Proposals for Setting up Thematic Hubs (T-Hubs) under National Quantum Mission: Last date extended till 12th April, 2024",12/04/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Quantum Technology,,https://dst.gov.in/callforproposals/call-pre-proposals-setting-thematic-hubs-t-hubs-under-national-quantum-mission-last,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d5e704e6bdc5d2292a30,India-UK Collaborative R&D for Industrial Sustainability 2024,12/02/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-uk-collaborative-rd-industrial-sustainability-2024,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ad441095caebc37f9484,"Australia-India Strategic Research Fund (AISRF) Round 16 Call for Proposals, 2025",11/04/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Quantum Technology,Critical Minerals & Advanced Materials,https://dst.gov.in/callforproposals/australia-india-strategic-research-fund-aisrf-round-16-call-proposals-2025,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e1809440fdcd903847e5,Call for Proposals: Indo-Hungarian Joint Research - 2019,11/03/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-indo-hungarian-joint-research-2019,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_4d8474eda523ac3e0426,Sophisticated Analytical and Technical Help Institutes SATHI Program 2021,10/12/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/sophisticated-analytical-and-technical-help-institutes-sathi-program-2021,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e58a7d53b47b5f091547,Joint Call for Proposals - India-Bulgaria Bilateral Scientific and Technological Cooperation,10/12/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/joint-call-proposals-india-bulgaria-bilateral-scientific-and-technological,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_2212c926cbe5ee779949,BRICS 6th Call for proposal-2023,10/11/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/brics-6th-call-proposal-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_957868f90c9a2dac59e4,DST Jointly launches Accelerating CCUS Technologies (ACT) Call,10/11/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-jointly-launches-accelerating-ccus-technologies-act-call,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_6155b6d78cefbd4a3fce,National Awards For Science & Technology Communication 2017,10/10/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/national-awards-science-technology-communication-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_246f5906587ff2c9fca7,DST-NWO Joint Call on Urban Water Systems,10/09/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-nwo-joint-call-urban-water-systems,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_44d4849004019265f17c,10th India-Israel Industrial R&D and Technological Innovation Fund (I4F),10/08/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b159981b072e926738ac,Advertisement for FIST 2022 Program,10/08/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/advertisement-fist-2022-program,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_0b88bf28e2f0da246216,"Status of applications for the post of Mission Director, NM-ICPS in DST",10/08/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/status-applications-post-mission-director-nm-icps-dst,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8307d86b34510b8f3540,India-Sweden Collaborative Industrial Research & Development Programme 2020 on Smart Grid,10/06/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-sweden-collaborative-industrial-research-development-programme-2020-smart,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_de922111f84554ccbf0d,Science and Heritage Research Initiative SHRI: Date Extended till 10 April 2023,10/04/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/science-and-heritage-research-initiative-shri-date-extended-till-10-april-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_59cf9edef27a8e12be7a,Call for proposals for DST- Intel Joint Programme on Collaborative Research on River water and Air Quality Monitoring,10/03/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-dst-intel-joint-programme-collaborative-research-river-water-and-air,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b32bcfd3296e67891733,"Clean Energy Transition Partnership (CET Partnership) Joint Call 2025 on Carbon Capture, Utilisation and Storage (CCUS) and Industrial Decarbonisation",09/10/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,ClimateTech & Clean Energy,,https://dst.gov.in/callforproposals/clean-energy-transition-partnership-cet-partnership-joint-call-2025-carbon-capture,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_26433188e9e16e02abb3,Call for Proposal under Support for Up gradation Preventive Repair and Maintenance of Equipment (SUPREME),09/05/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-under-support-gradation-preventive-repair-and-maintenance-equipment,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_79d4a2513b9d650f455e,"Call for proposal (short -term) for DST-NGP (erstwhile NRDMS) in Collaboration with AGNi, Office of the Principal Scientific Adviser on 'Geospatial Analytics for Revival and Restoring the Economic Growth in Post COVID-19 Scenario'",09/01/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/call-proposal-short-term-dst-ngp-erstwhile-nrdms-collaboration-agni-office,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f0376ff0b5f1cef2f0f9,DST-JSPS joint call for proposals,08/09/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-jsps-joint-call-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c800fe01db78350343e0,India-South Korea Call for Joint Research Proposals,08/05/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-south-korea-call-joint-research-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_bd452a263fa3c8c16c9c,NIDHI - PRomoting and Accelerating Young and ASpiring technology entrepreneurs (PRAYAS),08/03/2021,2021,QUALIFIED_WITH_WARNINGS,STARTUP_RELEVANT,UNKNOWN,dst_programme_nidhi_prayas,,,https://dst.gov.in/callforproposals/nidhi-promoting-and-accelerating-young-and-aspiring-technology-entrepreneurs-prayas,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_f9ee97e4a2e6dd49b8d3,NIDHI- Entrepreneur in Residence(EIR),08/03/2021,2021,QUALIFIED_WITH_WARNINGS,STARTUP_RELEVANT,UNKNOWN,dst_programme_nidhi_eir,,,https://dst.gov.in/callforproposals/nidhi-entrepreneur-residenceeir,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_b80e8539914c021371aa,4th Information & Networking Event: EU-India Call on Water,08/01/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/4th-information-networking-event-eu-india-call-water,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_83b5a1956d3c2b0155f5,Call for proposal under the NEW AND EMERGING ENERGY STORAGE TECHNOLOGIES (NEST) PROGRAMME- Deadline extended till 07th July 2024,07/07/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/call-proposal-under-new-and-emerging-energy-storage-technologies-nest-programme,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_fc4d17cb47227a92d76b,Call for Project Proposals under S&T for Women Programme,07/07/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-project-proposals-under-st-women-programme,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ee6d0226d676e18442ec,Call for proposals for Clean Coal Research & Development (CCORD) - 2017,07/04/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-clean-coal-research-development-ccord-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_24516d2c1eecdc4a9c62,2018 Commonwealth Scholarship in the United Kingdom,07/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_7e0635ef7b51b5a2ef43,India-Sweden Joint call 2018,06/12/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-sweden-joint-call-2018,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_122553e58f8079aa1847,Call For Papers - 9th National Teachers Science Congress,06/10/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-papers-9th-national-teachers-science-congress,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_5676c1f0466b5436167d,DST-JSPS 2023 Call,06/09/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-jsps-2023-call,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cdc798fecc7517931b4d,"Call for proposal-2022 under ""India-Japan Cooperative Science Programme",06/09/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-2022-under-india-japan-cooperative-science-programme,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_735903514741c1fa96c6,Call - India-Japan Cooperative Science Programme (IJCSP),06/09/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-india-japan-cooperative-science-programme-ijcsp,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_af3584ebe23b8ae39438,DST - RCN Norway Joint Call on ICT 2017,06/09/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-rcn-norway-joint-call-ict-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_20002df8cd83f16b3735,Call for Proposal under Policy Research Cell (PRC),06/06/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-under-policy-research-cell-prc,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_61c0fb6664fb5bbbf335,"Indo-French Call for Joint Research and Innovation Project Proposals in ""Green Hydrogen Innovations for Sustainable Energy Solutions"" 2025 Edition",06/05/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/indo-french-call-joint-research-and-innovation-project-proposals-green-hydrogen,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_98619f12bd164efc2e79,India Sweden joint Industrial R&D call 2021,06/05/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-sweden-joint-industrial-rd-call-2021,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_280f793bc3f5030b5025,DST Overseas Visiting Fellowship Admissions,06/04/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-overseas-visiting-fellowship-admissions,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_527183fc718d637d2897,Call For Proposal: India-Israel CFP 2020-22 for joint research cooperation,05/12/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-india-israel-cfp-2020-22-joint-research-cooperation,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_361169cbe264fbeb673d,India-Japan Cooperative Science Programme (IJCSP),05/09/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-japan-cooperative-science-programme-ijcsp,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_a82efb25c10696da9e50,"Call for proposal for Geospatial Technology and Solutions: Last date extended till 05th August, 2024",05/08/2024,2024,QUALIFIED_WITH_WARNINGS,REVIEW_REQUIRED,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/call-proposal-geospatial-technology-and-solutions-last-date-extended-till-05th,,Parent programme is unresolved. | Last verification date is not recorded.,
dst_call_89937d19f7c1c36ff43d,"India-Austria Science & Technology Cooperation, Call for Proposals -2026",05/06/2026,2026,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-austria-science-technology-cooperation-call-proposals-2026,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e554299a46d1d91fbea0,Seeking full proposals under 5th BRICS call from shortlisted Project Investigators (2nd Stage submission) - Date Extended till 5th May 2022,05/05/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/seeking-full-proposals-under-5th-brics-call-shortlisted-project-investigators-2nd,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8fe1eaa002a8402cf724,Call for Proposal: Indo- Sri Lanka Joint Research Programme,04/11/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-indo-sri-lanka-joint-research-programme,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_be5006c7b4d509a4fee1,PFA announcement/guideline for the Indo-Japan Joint call for proposal,04/09/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/pfa-announcementguideline-indo-japan-joint-call-proposal,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e9f70763aaed38eb9523,DMREF: DST - U.S. NSF Pre Call Launch,04/02/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dmref-dst-us-nsf-pre-call-launch,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_1c48b4114ca03d912434,Indo-German Science & Technology Centre (IGSTC) Announces Call for Grant Applications for Indo-German R & D Partnership on research projects with industrial relevance.,04/02/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-german-science-technology-centre-igstc-announces-call-grant-applications-0,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f5a677a111c3971d74cd,INDIA-JAPAN Cooperative Science Programme (IJCSP) Call for Proposals-2025,03/09/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Agriculture & AgriTech,,https://dst.gov.in/callforproposals/india-japan-cooperative-science-programme-ijcsp-call-proposals-2025,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_299db3746fe76465c4a2,DST- JSPS Indo Japan Call 2024,03/09/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Agriculture & AgriTech,,https://dst.gov.in/callforproposals/dst-jsps-indo-japan-call-2024,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_04ff53db4704bb8a04c7,India-EU Joint Call on Integrated Local Energy Systems,03/09/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-eu-joint-call-integrated-local-energy-systems,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_2aaaf55672274b1de065,Women Entrepreneur Quest 2017,03/09/2017,2017,QUALIFIED_WITH_WARNINGS,REVIEW_REQUIRED,UNKNOWN,,,,https://dst.gov.in/callforproposals/women-entrepreneur-quest-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_d5856a69a1d1c6438fea,BRICS STI Framework Programme 7th Coordinated Call for BRICS Multilateral Projects 2026,03/07/2026,2026,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Quantum Technology,Healthcare & MedTech; Agriculture & AgriTech,https://dst.gov.in/callforproposals/brics-sti-framework-programme-7th-coordinated-call-brics-multilateral-projects-2026,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d7088ae4f89f4195e845,NIDHI - EIR 5th Call for application for incubation for become Program Executive Partners,03/06/2022,2022,QUALIFIED_WITH_WARNINGS,STARTUP_ECOSYSTEM_CALL,INTERMEDIARY_IMPLEMENTER,dst_programme_nidhi_eir,,,https://dst.gov.in/callforproposals/nidhi-eir-5th-call-application-incubation-become-program-executive-partners,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_defed5639a53ee8c44b1,NIDHI - PRAYAS 5th Call for application for incubation for becoming PRAYAS CENTRE,03/06/2022,2022,QUALIFIED_WITH_WARNINGS,STARTUP_ECOSYSTEM_CALL,INTERMEDIARY_IMPLEMENTER,dst_programme_nidhi_prayas,,,https://dst.gov.in/callforproposals/nidhi-prayas-5th-call-application-incubation-becoming-prayas-centre,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_ff76c0fba51843c40c97,2019 BRICS Calls for Proposals for Multilateral R&D Projects,03/06/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_3c5aa7904b373016d77c,DST-JSPS Call for proposals 2020,02/09/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-jsps-call-proposals-2020,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b66db78a225c7f669926,India-Australia special call for collaborative research projects on COVID-19,02/07/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-australia-special-call-collaborative-research-projects-covid-19,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_29231f5fd5bf62131783,"India-Israel Joint Research Program (IIJRC) - 2023, is open for Project Submission",02/05/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-israel-joint-research-program-iijrc-2023-open-project-submission,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_2cacaa23ba973cc68ee0,2nd round of call Announcement of Leadership training for Women Scientists under WiSLP,02/02/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/2nd-round-call-announcement-leadership-training-women-scientists-under-wislp,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_7fda6d31ec2726a42c28,Joint Call for project proposals 2024 Indo Danish research and innovation cooperation in the area of Cutting edge hydrogen technologies,01/11/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/joint-call-project-proposals-2024-indo-danish-research-and-innovation-cooperation,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_4b45e3604e67d6af4e1f,DST DFG joint call on International Research Training Groups (IRTG) 2022,01/08/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-dfg-joint-call-international-research-training-groups-irtg-2022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_700c19f1a4461f581ecf,Call for Oriented Research & Technology Development Proposals on Materials for Energy Storage (MES) - 2017,01/05/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/call-oriented-research-technology-development-proposals-materials-energy-storage,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_620aa0118e32c46014f4,Chinese Government Scholarship 2017-2018,01/04/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/chinese-government-scholarship-2017-2018,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_fbe584e3818f5d35d029,3rd Information & Networking Event: EU-India Call on Water,01/01/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/3rd-information-networking-event-eu-india-call-water,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
