master_id,scheme_name,source,ministry,department,implementing_agency,parent_master_id,parent_scheme_name,applicant_layer,implementation_role,status_basis,status_evidence,last_verified_at,record_kind,programme_status,application_status,geographic_scope,catalogue_inclusion,catalogue_section,publication_status,is_public,current_location,current_review_status,current_decision,official_page_url,application_url,opening_date,closing_date,validation_score,currency,funding_minimum,funding_maximum,funding_amount_status,funding_amount_optional,funding_evidence,beneficiary_support_minimum,beneficiary_support_maximum,intermediary_support_maximum,scheme_corpus,objectives,eligibility,benefits,application_process,required_documents,sectors,scheme_types,target_beneficiaries,startup_stage,guideline_urls,reference_urls,verified_public_actions,contacts,warnings,recommended_actions,decision_reasons,last_updated,search_blob
agri_abif_iitkgp_incubation_2026,ABIF IIT Kharagpur Agri-Business Incubation and Acceleration Application,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,Agri Business Incubation Foundation IIT Kharagpur,,,DIRECT_SUPPORT,,,Official ABIF application page invites startups and ideas in agriculture and allied sectors for incubation/acceleration support.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://abif.iitkgp.ac.in/apply/incubation,https://abif.iitkgp.ac.in/apply/incubation,,,,INR,,,NOT_STATED,True,,,,,,"[""Provide structured incubation and acceleration support for agriculture and allied-sector startups""]","[""Agri-startups"", ""Innovators"", ""Agribusinesses""]","[""Incubation acceleration laboratories mentorship and investor access""]",[],[],"[""Agriculture and allied sectors""]","[""INCUBATION"", ""ACCELERATION"", ""APPLICATION_CALL""]","[""Agri-startups"", ""Innovators""]","[""Idea"", ""Prototype"", ""Early"", ""Growth""]","[""https://abif.iitkgp.ac.in/apply/incubation""]",[],[],[],"[""No dated closing window is stated; retained as a programme identity and not counted as an open call.""]",[],[],2026-07-23,abif-iitkgp-incubation abif iit kharagpur agri-business incubation and acceleration application provide structured incubation and acceleration support for agriculture and allied-sector startups incubation acceleration laboratories mentorship and investor access agriculture and allied sectors incubation|acceleration|application_call
idex_aditi_scheme,ADITI (Acing Development of Innovative Technologies with iDEX),iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official ADITI scheme identity; dated challenge editions are listed separately.,2026-07-22,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in//uploads/page/aditi_scheeme.pdf,,,,,INR,,250000000,NOT_STATED,True,ADITI grant up to 50 percent of product development budget with a maximum of Rs 25 crore per winner.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in//uploads/page/aditi_scheeme.pdf""]",[],[],[],[],[],[],2026-07-22,aditi aditi (acing development of innovative technologies with idex)
agri_afbic_iitkgp_saip,AFBIC IIT Kharagpur Agri-Startup Incubation Program,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,Agri Food Business Incubation Centre IIT Kharagpur,,,DIRECT_SUPPORT,,,Official AFBIC page describes the agri-startup incubation pathway and funding cap.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://afbic.iitkgp.ac.in/Sathi/aip,,,,,INR,,2500000,RECORDED,True,Official AFBIC programme page states seed-stage funding up to Rs 25 lakh for eligible MVP-stage startups.,,,,,"[""Provide technical incubation and seed-stage support for MVP-stage agriculture startups""]","[""Agri-startups"", ""MVP ventures""]","[""Incubation mentoring technology support and seed-stage grant support""]",[],[],"[""Agriculture and allied sectors""]","[""INCUBATION"", ""GRANT_SUPPORT""]","[""Agri-startups"", ""MVP ventures""]","[""Prototype"", ""Early"", ""Growth""]","[""https://afbic.iitkgp.ac.in/Sathi/aip""]",[],[],[],"[""No dated intake window is stated; this is a programme identity and not an open call.""]",[],[],2026-07-23,afbic-iitkgp-saip afbic iit kharagpur agri-startup incubation program provide technical incubation and seed-stage support for mvp-stage agriculture startups incubation mentoring technology support and seed-stage grant support agriculture and allied sectors incubation|grant_support
agri_afbic_iitkgp_aop,AFBIC IIT Kharagpur Agripreneurship Orientation Program,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,Agri Food Business Incubation Centre IIT Kharagpur,,,DIRECT_SUPPORT,,,Official AFBIC page describes the one-month agripreneurship orientation pathway and funding cap.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://afbic.iitkgp.ac.in/Sathi/aop,,,,,INR,,500000,RECORDED,True,Official AFBIC programme page states seed-stage support up to Rs 5 lakh for eligible idea-stage agripreneurs.,,,,,"[""Help idea-stage agripreneurs validate innovative agriculture and allied-sector ideas""]","[""Idea-stage agripreneurs"", ""Innovators""]","[""Orientation mentoring business-plan preparation and seed-stage support""]",[],[],"[""Agriculture and allied sectors""]","[""INCUBATION"", ""CAPACITY_BUILDING"", ""GRANT_SUPPORT""]","[""Agri-startups"", ""Agripreneurs""]","[""Idea"", ""Pre-seed""]","[""https://afbic.iitkgp.ac.in/Sathi/aop""]",[],[],[],"[""No dated intake window is stated; this is a programme identity and not an open call.""]",[],[],2026-07-23,afbic-iitkgp-aop afbic iit kharagpur agripreneurship orientation program help idea-stage agripreneurs validate innovative agriculture and allied-sector ideas orientation mentoring business-plan preparation and seed-stage support agriculture and allied sectors incubation|capacity_building|grant_support
agri_afbic_iitkgp_sop,AFBIC IIT Kharagpur Student Orientation Program,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,Agri Food Business Incubation Centre IIT Kharagpur,,,DIRECT_SUPPORT,,,Official AFBIC page describes the student orientation pathway and funding cap.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://afbic.iitkgp.ac.in/Sathi/sop,,,,,INR,,400000,RECORDED,True,Official AFBIC programme page states seed-stage money up to Rs 4 lakh for eligible student innovators.,,,,,"[""Help student innovators turn agriculture ideas into products and ventures""]","[""Students"", ""Student innovators""]","[""Orientation mentoring business-plan preparation and seed-stage support""]",[],[],"[""Agriculture and allied sectors""]","[""INCUBATION"", ""CAPACITY_BUILDING"", ""GRANT_SUPPORT""]","[""Student startups"", ""Student innovators""]","[""Idea"", ""Pre-seed""]","[""https://afbic.iitkgp.ac.in/Sathi/sop""]",[],[],[],"[""No dated intake window is stated; this is a programme identity and not an open call.""]",[],[],2026-07-23,afbic-iitkgp-sop afbic iit kharagpur student orientation program help student innovators turn agriculture ideas into products and ventures orientation mentoring business-plan preparation and seed-stage support agriculture and allied sectors incubation|capacity_building|grant_support
moe_aicte_idea_labs,AICTE IDEA (Idea Development Evaluation & Application) Labs,Ministry of Education / AICTE innovation ecosystem,Ministry of Education,"Department of Higher Education, Ministry of Education",All India Council for Technical Education (AICTE),,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,Official MoE thematic notes describe AICTE IDEA Labs and eligibility for approved engineering colleges.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MOE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.education.gov.in/nep-initiatives,,,,,INR,,,NOT_STATED,True,,,,,,"[""Provide prototyping facilities and hands-on STEM innovation learning""]","[""AICTE-approved engineering colleges meeting the documented criteria""]","[""Prototyping infrastructure and design-thinking skills""]",[],[],"[""Higher education"", ""Engineering"", ""Innovation""]","[""INFRASTRUCTURE_SUPPORT"", ""INNOVATION_SUPPORT""]","[""Engineering students"", ""HEIs""]","[""IDEATION"", ""PROTOTYPE""]","[""https://www.education.gov.in/sites/upload_files/mhrd/files/nep/Background_Notes_Thematic_Sessions.pdf""]",[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,aicte-idea aicte idea (idea development evaluation & application) labs provide prototyping facilities and hands-on stem innovation learning prototyping infrastructure and design-thinking skills aicte-approved engineering colleges meeting the documented criteria higher education|engineering|innovation infrastructure_support|innovation_support engineering students|heis
agri_angrau_yoch,ANGRAU Poshan AGRI YOCH Agripreneurship Orientation Programme,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,ANGRAU Poshan Incubator Tirupati,,,DIRECT_SUPPORT,,,Official ANGRAU POSHAN programme page and guidelines describe YOCH/AOP and its agriculture-startup orientation pathway.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.angraurabitpt.org/program_details/13,,,,,INR,,500000,RECORDED,True,Official ANGRAU YOCH guidelines state idea/pre-seed funding up to Rs 5 lakh after the orientation and evaluation.,,,,,"[""Develop agripreneur ideas into prototypes through orientation mentoring and hands-on incubation""]","[""Youth"", ""Smart farmers"", ""Women"", ""Agripreneurs""]","[""Orientation mentoring internship and pre-seed support""]",[],[],"[""Agriculture and allied sectors""]","[""INCUBATION"", ""GRANT_SUPPORT""]","[""Agri-startups"", ""Innovators"", ""Agripreneurs""]","[""Idea"", ""Prototype""]","[""https://www.angraurabitpt.org/backend/uploads/guidlines/1766048129-Guidlines%20of%20AGRI%20YOCH.pdf""]",[],[],[],"[""No dated application window is visible on the cited programme page; current status remains unverified.""]",[],[],2026-07-23,angrau-yoch angrau poshan agri yoch agripreneurship orientation programme develop agripreneur ideas into prototypes through orientation mentoring and hands-on incubation orientation mentoring internship and pre-seed support agriculture and allied sectors incubation|grant_support
agri_apeda_bharati,APEDA BHARATI Agri-Food Startup Export Acceleration,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Commerce,Agricultural and Processed Food Products Export Development Authority (APEDA),,,DIRECT_SUPPORT,,,Official APEDA pages describe BHARATI as an export-enablement acceleration initiative for agri-food and export-technology startups.,2026-07-22,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apeda.gov.in/bharati/index.html,,,,,INR,,,NOT_STATED,True,,,,,,"[""Accelerate agri-food startups through mentoring and export enablement""]","[""Agri-food startups"", ""FPC startups"", ""Export-enabling technology startups""]","[""Acceleration mentoring and export enablement""]",[],[],"[""Agri-food exports"", ""Food technology"", ""SPS solutions""]","[""ACCELERATION"", ""EXPORT_SUPPORT""]","[""Agri-food startups"", ""FPCs"", ""Innovators""]","[""Idea"", ""Validation"", ""Early"", ""Growth""]","[""https://apeda.gov.in/bharati/Program_Structure.html""]",[],[],[],"[""The visible pilot timelines and application routes are cohort-specific; verify the next intake from APEDA.""]",[],[],2026-07-22,apeda-bharati apeda bharati agri-food startup export acceleration accelerate agri-food startups through mentoring and export enablement acceleration mentoring and export enablement agri-food exports|food technology|sps solutions acceleration|export_support
b1_d852480510ba0784e1a3,About,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.myscheme.gov.in/about,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.myscheme.gov.in/about""]",[],[],[],[],[],,about myscheme - national scheme discovery platform ministry of electronics and information technology digital india corporation myscheme scheme_or_programme verification_required official_information_available schemes_and_programmes
b1_a65fb32d75c063a5384e,Academia%20Incubator%20Engagement.Pdf,Startup India - Incubator Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,No explicit current application status found on official source.,,INCUBATION_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Academia%20Incubator%20engagement.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Academia%20Incubator%20engagement.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Academia%20Incubator%20engagement.pdf""]",[],[],[],[],[],,academia%20incubator%20engagement.pdf startup india - incubator schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india incubation_support verification_required official_information_available schemes_and_programmes
b1_8d0f2938b633c1dc084b,Accelerator%20Market%20Fit%20.Pdf,Startup India - Incubator Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,No explicit current application status found on official source.,,INCUBATION_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Accelerator%20Market%20Fit%20.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Accelerator%20Market%20Fit%20.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Accelerator%20Market%20Fit%20.pdf""]",[],[],[],[],[],,accelerator%20market%20fit%20.pdf startup india - incubator schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india incubation_support verification_required official_information_available schemes_and_programmes
b1_5dd511a56aef2112d810,Accessibility Statement,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.myscheme.gov.in/accessibility-statement,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.myscheme.gov.in/accessibility-statement""]",[],[],[],[],[],,accessibility statement myscheme - national scheme discovery platform ministry of electronics and information technology digital india corporation myscheme scheme_or_programme verification_required official_information_available schemes_and_programmes
msde_avts,Advanced Vocational Training Scheme (AVTS),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),Directorate General of Training (DGT),,,DIRECT_SUPPORT,,Permanent scheme identity; current application window is not inferred.,MSDE offerings page describes short modular AVTS courses for industrial requirements.,2026-07-23,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/offerings,,,,,INR,,,NOT_STATED,True,,,,,,"[""Provide short modular courses tailored to industrial requirements""]","[""Industrial workers and eligible trainees""]","[""Advanced and tailor-made vocational training""]",[],[],"[""Skill development"", ""Industry training""]","[""SKILL_TRAINING""]","[""Workers"", ""Technicians"", ""Trainees""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,avts advanced vocational training scheme (avts) provide short modular courses tailored to industrial requirements advanced and tailor-made vocational training industrial workers and eligible trainees skill development|industry training skill_training workers|technicians|trainees
