call_id,department_code,call_title,record_role,call_type,applicant_layer,applicant_layer_reason,parent_master_id,parent_resolution,parent_resolution_reason,opening_date,closing_date,application_status,status_reason,startup_relevance,startup_relevance_reason,sector_scope,primary_sector,secondary_sectors,sector_reason,sector_review_required,detail_url,attachment_url,source_container_url,source_container_role,source_row_number,source_fetched_at,eligible_applicants,funding_summary,funding_maximum,application_url,guideline_url,evidence_note,implementing_entity,implementation_role,status_basis,status_evidence,last_verified_at,startup_stage
dst_call_5676c1f0466b5436167d,DST,DST-JSPS 2023 Call,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,06/07/2023,06/09/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-jsps-2023-call,,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_122553e58f8079aa1847,DST,Call For Papers - 9th National Teachers Science Congress,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/07/2018,06/10/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-papers-9th-national-teachers-science-congress,https://dst.gov.in/sites/default/files/9-NTSC-Poster.pdf,https://dst.gov.in/archive-call-for-proposals?page=4,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:30+00:00,,,,,,,,,,,,
dst_call_7e0635ef7b51b5a2ef43,DST,India-Sweden Joint call 2018,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/10/2018,06/12/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-sweden-joint-call-2018,https://dst.gov.in/sites/default/files/India-DST-Sweden-VR-JointCall2018.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_24516d2c1eecdc4a9c62,DST,2018 Commonwealth Scholarship in the United Kingdom,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,05/01/2018,07/02/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom,https://dst.gov.in/sites/default/files/Final%28web%29_Public_Notice_Commonwealth_Scholarship_22122017.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_ee6d0226d676e18442ec,DST,Call for proposals for Clean Coal Research & Development (CCORD) - 2017,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,07/02/2017,07/04/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-clean-coal-research-development-ccord-2017,https://dst.gov.in/sites/default/files/Final-Call-document-Clean-Coal-7Feb-17.pdf,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_fc4d17cb47227a92d76b,DST,Call for Project Proposals under S&T for Women Programme,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,08/06/2023,07/07/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-project-proposals-under-st-women-programme,https://dst.gov.in/sites/default/files/Call%20for%20Project%20Proposals%20under%20S%26T%20for%20Women%20Programme.pdf,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,11,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_83b5a1956d3c2b0155f5,DST,Call for proposal under the NEW AND EMERGING ENERGY STORAGE TECHNOLOGIES (NEST) PROGRAMME- Deadline extended till 07th July 2024,CALL_INSTANCE,DEADLINE_EXTENSION,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,08/04/2024,07/07/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Renewable Energy & Energy Storage,,Official call evidence contains Renewable Energy & Energy Storage: energy storage.,false,https://dst.gov.in/callforproposals/call-proposal-under-new-and-emerging-energy-storage-technologies-nest-programme,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_b80e8539914c021371aa,DST,4th Information & Networking Event: EU-India Call on Water,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,19/12/2017,08/01/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/4th-information-networking-event-eu-india-call-water,https://dst.gov.in/sites/default/files/4th%20India-EU%20networking%20event%20on%20Water%20Vadodra%2011%20Jan%202018.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,8,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_bd452a263fa3c8c16c9c,DST,NIDHI - PRomoting and Accelerating Young and ASpiring technology entrepreneurs (PRAYAS),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,dst_programme_nidhi_prayas,ALIAS_MATCH,Matched authoritative alias: PRAYAS.,08/02/2021,08/03/2021,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: nidhi.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/nidhi-promoting-and-accelerating-young-and-aspiring-technology-entrepreneurs-prayas,,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,11,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_f9ee97e4a2e6dd49b8d3,DST,NIDHI- Entrepreneur in Residence(EIR),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,dst_programme_nidhi_eir,ALIAS_MATCH,Matched authoritative alias: NIDHI Entrepreneur-in-Residence.,08/02/2021,08/03/2021,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: nidhi.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/nidhi-entrepreneur-residenceeir,,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,10,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_c800fe01db78350343e0,DST,India-South Korea Call for Joint Research Proposals,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,16/03/2020,08/05/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,Excluded call type: research proposal.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-south-korea-call-joint-research-proposals,https://dst.gov.in/sites/default/files/Call%20for%20proposals%20of%202020%20KOR-India%20JRP_Final.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_f0376ff0b5f1cef2f0f9,DST,DST-JSPS joint call for proposals,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/07/2021,08/09/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-jsps-joint-call-proposals,https://dst.gov.in/sites/default/files/IJCSP%20CFP%202021%20for%20Website%20%281%29-converted.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,10,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_79d4a2513b9d650f455e,DST,"Call for proposal (short -term) for DST-NGP (erstwhile NRDMS) in Collaboration with AGNi, Office of the Principal Scientific Adviser on 'Geospatial Analytics for Revival and Restoring the Economic Growth in Post COVID-19 Scenario'",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,04/12/2020,09/01/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Geospatial Technology,,Official call evidence contains Geospatial Technology: geospatial.,false,https://dst.gov.in/callforproposals/call-proposal-short-term-dst-ngp-erstwhile-nrdms-collaboration-agni-office,https://dst.gov.in/sites/default/files/CFP_Geoanalytics_NGP.pdf,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_26433188e9e16e02abb3,DST,Call for Proposal under Support for Up gradation Preventive Repair and Maintenance of Equipment (SUPREME),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,09/04/2025,09/05/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-under-support-gradation-preventive-repair-and-maintenance-equipment,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_b32bcfd3296e67891733,DST,"Clean Energy Transition Partnership (CET Partnership) Joint Call 2025 on Carbon Capture, Utilisation and Storage (CCUS) and Industrial Decarbonisation",CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/09/2025,09/10/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,ClimateTech & Clean Energy,,Official call evidence contains ClimateTech & Clean Energy: clean energy.,false,https://dst.gov.in/callforproposals/clean-energy-transition-partnership-cet-partnership-joint-call-2025-carbon-capture,https://dst.gov.in/sites/default/files/CETP%20Joint%20call%202025%20for%20pre-proposal%20submission.pdf,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_59cf9edef27a8e12be7a,DST,Call for proposals for DST- Intel Joint Programme on Collaborative Research on River water and Air Quality Monitoring,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,21/12/2016,10/03/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-dst-intel-joint-programme-collaborative-research-river-water-and-air,,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_de922111f84554ccbf0d,DST,Science and Heritage Research Initiative SHRI: Date Extended till 10 April 2023,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,07/03/2023,10/04/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/science-and-heritage-research-initiative-shri-date-extended-till-10-april-2023,https://dst.gov.in/sites/default/files/SHRI%20Call%20for%20proposal.pdf,https://dst.gov.in/archive-call-for-proposals?page=12,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:39+00:00,,,,,,,,,,,,
dst_call_8307d86b34510b8f3540,DST,India-Sweden Collaborative Industrial Research & Development Programme 2020 on Smart Grid,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,27/11/2020,10/06/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-sweden-collaborative-industrial-research-development-programme-2020-smart,https://dst.gov.in/sites/default/files/India-Sweden%20Collaborative%20Industrial%20Research%20%26%20Development%20Programme%202020%20on%20Smart%20Grid%20.pdf,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,17,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_0b88bf28e2f0da246216,DST,"Status of applications for the post of Mission Director, NM-ICPS in DST",CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/08/2021,10/08/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/status-applications-post-mission-director-nm-icps-dst,https://dst.gov.in/sites/default/files/Status%20of%20applications%20for%20the%20post%20of%20Mission%20Director%20NM-ICPS.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_b159981b072e926738ac,DST,Advertisement for FIST 2022 Program,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,24/06/2022,10/08/2022,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-fist-2022-program,https://dst.gov.in/sites/default/files/FIST%202022%20Advertisement.pdf,https://dst.gov.in/archive-call-for-proposals?page=11,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:38+00:00,,,,,,,,,,,,
dst_call_44d4849004019265f17c,DST,10th India-Israel Industrial R&D and Technological Innovation Fund (I4F),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/04/2023,10/08/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f,,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
